Day,Total Passengers,AvgPassengers,TotalTripDistance,AvgTripDistance,TotalFareAmount,AvgFareAmount,TotalExtraAmount,AvgExtraAmount,TotalMTATax,AvgMTATax,TotalTipAmount,AvgTipAmount,TotalTollsAmount,AvgTollsAmount,TotalTotalAmount,AvgTotalAmount,TotalNoOfTrips
2015-01-08 6:00,17803,1.55,26364.7,2.3,109809,9.56,57,0,5727,0.5,13247.18,1.15,102,0.01,132377.58,11.53,"11486	"
2015-01-08 7:00,34881,1.6,46206.38,2.12,213132.99,9.77,7.5,0,10896,0.5,27110.94,1.24,30,0,257693.98,11.81,"21815	"
2015-01-08 8:00,42775,1.62,50468.08,1.91,265192.05,10.04,11,0,13185,0.5,35635.31,1.35,44,0,321959.16,12.19,"26403	"
2015-01-08 9:00,38678,1.62,44755.24,1.87,245023.23,10.24,11.5,0,11949.5,0.5,32317.16,1.35,31,0,296489.34,12.39,"23927	"
2015-01-08 10:00,33118,1.63,38770.13,1.91,210054.52,10.34,9.5,0,10142,0.5,25888.89,1.27,62,0,252237.39,12.42,"20317	"
2015-01-08 11:00,31790,1.64,36334.75,1.87,201496.21,10.37,15.5,0,9692,0.5,23488.86,1.21,74,0,240576.52,12.38,"19425	"
2015-01-08 12:00,32850,1.64,38397.26,1.92,206403.06,10.3,5,0,10005.5,0.5,24441.04,1.22,90,0,246941.6,12.32,"20047	"
2015-01-08 13:00,32020,1.65,38331.48,1.98,200386.19,10.33,19,0,9685.5,0.5,23470.64,1.21,65,0,239428.38,12.34,"19401	"
2015-01-08 14:00,35017,1.67,41591.83,1.98,218393.54,10.4,24.5,0,10472.5,0.5,25081.51,1.19,116,0.01,260367.37,12.4,"21000	"
2015-01-08 15:00,36357,1.69,42516.5,1.98,221935.89,10.31,933.25,0.04,10731,0.5,25667.43,1.19,166,0.01,265871.37,12.36,"21518	"
2015-01-08 16:00,29467,1.65,35592.68,2,179136.93,10.04,17419,0.98,8898.5,0.5,22323.54,1.25,7,0,233117.17,13.07,"17836	"
2015-01-08 17:00,37610,1.66,45244.7,1.99,229686.49,10.12,22531.5,0.99,11324,0.5,29632.07,1.31,45,0,300003.11,13.22,"22698	"
2015-01-08 18:00,47597,1.65,57445.85,2,294822.42,10.25,28593,0.99,14356.5,0.5,40299.32,1.4,39,0,386713.14,13.44,"28766	"
2015-01-08 19:00,49148,1.66,62546.9,2.11,300818.26,10.17,28708,0.97,14773,0.5,42220.32,1.43,17,0,395379.08,13.36,"29590	"
2015-01-08 20:00,46476,1.67,66047.76,2.37,292466.5,10.49,14044,0.5,13907.5,0.5,42356.83,1.52,22,0,371130.23,13.31,"27877	"
2015-01-08 21:00,45302,1.68,71474.27,2.65,297923.86,11.03,13408.5,0.5,13476,0.5,42719.99,1.58,12,0,375618.15,13.9,"27016	"
2015-01-08 22:00,43624,1.7,71368.67,2.78,291975.64,11.37,12741,0.5,12803,0.5,41810.09,1.63,167,0.01,367179.73,14.3,"25683	"
2015-01-08 23:00,33867,1.69,59187.19,2.95,237134.64,11.8,9958,0.5,10011.5,0.5,32542.97,1.62,22,0,295683.79,14.72,"20090	"
2015-01-09 0:00,22509,1.68,42416.05,3.17,163038.24,12.17,6618,0.49,6668.5,0.5,21727.8,1.62,43,0,202101.94,15.09,"13392	"
2015-01-09 1:00,13775,1.69,26045.44,3.19,100687.84,12.33,4032.73,0.49,4058.5,0.5,12255.77,1.5,58,0.01,123535.44,15.13,"8165	"
2015-01-09 2:00,8954,1.66,17404.56,3.23,66056.97,12.24,2666.5,0.49,2683.5,0.5,7649.46,1.42,18,0,80686.93,14.96,"5395	"
2015-01-09 3:00,6017,1.66,12094.75,3.34,45552.71,12.58,1784,0.49,1800,0.5,4683.86,1.29,6,0,54913.35,15.17,"3621	"
2015-01-09 4:00,4526,1.61,10071.5,3.59,37120.26,13.22,1363.5,0.49,1386,0.49,3524.17,1.26,114,0.04,44345.83,15.8,"2807	"
2015-01-09 5:00,5811,1.55,11876.95,3.17,43924.43,11.71,1659,0.44,1867.5,0.5,5204.73,1.39,50,0.01,53827.36,14.35,"3752	"
2015-01-09 6:00,16385,1.54,25597.29,2.4,107476.34,10.08,55,0.01,5315,0.5,13036.02,1.22,95,0.01,129162.16,12.11,"10663	"
2015-01-09 7:00,27741,1.6,36552.93,2.11,198499.72,11.45,1.5,0,8662.5,0.5,24733.49,1.43,46,0,237130.39,13.67,"17343	"
2015-01-09 8:00,29847,1.63,35135.49,1.92,219890.93,12.02,9.5,0,9132,0.5,28672.73,1.57,49,0,263219.36,14.39,"18289	"
2015-01-09 9:00,31335,1.6,37160.66,1.9,216810.28,11.07,9,0,9771,0.5,28190.39,1.44,73,0,260712.87,13.32,"19577	"
2015-01-09 10:00,29553,1.61,35047,1.9,192699.45,10.47,13,0,9190,0.5,23725.03,1.29,0,0,231131.73,12.56,"18409	"
2015-01-09 11:00,29139,1.62,35038.31,1.95,183994.87,10.24,15.5,0,8966.5,0.5,21484.2,1.2,92,0.01,219931.72,12.24,"17965	"
2015-01-09 12:00,30250,1.6,37177.23,1.97,193874.45,10.27,11.5,0,9422.5,0.5,22871,1.21,64,0,231890.65,12.28,"18879	"
2015-01-09 13:00,30917,1.65,37824.05,2.02,189551.23,10.13,13.5,0,9343,0.5,21854.89,1.17,101,0.01,226464.02,12.1,"18720	"
2015-01-09 14:00,33875,1.66,41578.29,2.04,209312.44,10.28,12.5,0,10167.5,0.5,24331.75,1.19,104,0.01,250024.39,12.27,"20371	"
2015-01-09 15:00,33369,1.67,41871.88,2.09,210032.42,10.5,901.5,0.05,9982.5,0.5,23988.23,1.2,123,0.01,251017.75,12.54,"20010	"
2015-01-09 16:00,28955,1.66,35923,2.06,175842.84,10.07,16989,0.97,8708.5,0.5,21553.17,1.23,48,0,228365.66,13.08,"17455	"
2015-01-09 17:00,38028,1.66,46354.4,2.02,232885.79,10.14,22718.96,0.99,11458.5,0.5,30622.48,1.33,98,0,304656.63,13.27,"22965	"
2015-01-09 18:00,49070,1.66,63089.66,2.14,306251.87,10.39,29185,0.99,14715,0.5,41343.63,1.4,9,0,400332.72,13.58,"29484	"
2015-01-09 19:00,53389,1.69,68795.21,2.18,329939,10.46,30548.2,0.97,15753,0.5,46007.83,1.46,54,0,431748.38,13.69,"31545	"
2015-01-09 20:00,47656,1.7,64963.91,2.32,293624.34,10.48,14182,0.51,13997.5,0.5,40517.88,1.45,44,0,370756.12,13.23,"28028	"
2015-01-09 21:00,46220,1.73,65314.47,2.44,286131.87,10.69,13292.5,0.5,13354.5,0.5,38849.4,1.45,61,0,359703.47,13.44,"26768	"
2015-01-09 22:00,48804,1.76,72600.15,2.61,310087.15,11.16,13806,0.5,13874.5,0.5,41017.3,1.48,39,0,387141.45,13.93,"27790	"
2015-01-09 23:00,48877,1.76,75842.93,2.72,324273.15,11.65,13824.5,0.5,13887.5,0.5,42442.37,1.52,21,0,402782.42,14.47,"27841	"
2015-01-10 0:00,45432,1.75,73839.46,2.85,307716.38,11.87,12894.5,0.5,12930,0.5,41019.77,1.58,26,0,382345.55,14.75,"25929	"
2015-01-10 1:00,37051,1.74,62661.48,2.94,255126.45,11.97,10574.5,0.5,10620,0.5,34149.05,1.6,34,0,316884.4,14.86,"21322	"
2015-01-10 2:00,29900,1.73,52517.91,3.04,208334.55,12.08,8536.5,0.49,8578.5,0.5,27134.86,1.57,13,0,257762.11,14.94,"17248	"
2015-01-10 3:00,21543,1.76,38568.85,3.15,149818.31,12.22,6050.5,0.49,6084,0.5,18237.9,1.49,35,0,183894.71,15,"12258	"
2015-01-10 4:00,12968,1.75,25676.08,3.46,97746.54,13.16,3644,0.49,3682,0.5,10377.57,1.4,21,0,117692.01,15.85,"7427	"
2015-01-10 5:00,5698,1.62,13285.12,3.78,48033.12,13.66,1617,0.46,1745.5,0.5,4758.48,1.35,40,0.01,57246.2,16.28,"3517	"
2015-01-10 6:00,6681,1.55,14769.84,3.43,53980.66,12.54,25.5,0.01,2134,0.5,6050.05,1.41,109,0.03,63585.61,14.78,"4303	"
2015-01-10 7:00,11203,1.56,19460.43,2.71,75776.33,10.54,0,0,3586.5,0.5,8665.91,1.21,105,0.01,90281.74,12.56,"7187	"
2015-01-10 8:00,17666,1.61,25376.34,2.32,106518.8,9.73,0,0,5465.5,0.5,12529.5,1.14,43,0,127830.4,11.68,"10946	"
2015-01-10 9:00,28481,1.67,35915.69,2.11,157580.12,9.25,6,0,8500,0.5,18742.04,1.1,13,0,189939.38,11.16,"17027	"
2015-01-10 10:00,34045,1.68,40828.32,2.02,186120.68,9.19,5.5,0,10113.5,0.5,22330.6,1.1,45,0,224676.9,11.09,"20262	"
2015-01-10 11:00,41108,1.72,47784.98,2,225801.37,9.44,11.5,0,11939,0.5,26529.29,1.11,107,0,271543.91,11.36,"23909	"
2015-01-10 12:00,45262,1.73,51030.6,1.95,249544.14,9.53,18,0,13070,0.5,29570.74,1.13,59,0,300096.18,11.47,"26174	"
2015-01-10 13:00,44156,1.73,50687.87,1.99,253040.74,9.92,8.5,0,12735.5,0.5,29036.84,1.14,116,0,302573.28,11.86,"25504	"
2015-01-10 14:00,42366,1.74,48677.53,1.99,240773.49,9.86,13.5,0,12187.5,0.5,28534.75,1.17,80,0,288907.44,11.84,"24409	"
2015-01-10 15:00,45033,1.74,53103.44,2.05,261246.53,10.07,37.5,0,12960,0.5,30555.77,1.18,32,0,312600.72,12.04,"25953	"
2015-01-10 16:00,41195,1.72,49037.35,2.05,238290.46,9.96,341,0.01,11948,0.5,28178.08,1.18,51,0,285974.76,11.95,"23929	"
2015-01-10 17:00,43914,1.72,53549.47,2.1,257233.33,10.1,419,0.02,12720.5,0.5,29944.23,1.18,17,0,307956.71,12.09,"25474	"
2015-01-10 18:00,52182,1.73,62222.03,2.06,302842.18,10.04,382.5,0.01,15065,0.5,36333.77,1.2,14,0,363669.77,12.06,"30167	"
2015-01-10 19:00,53604,1.75,65243.27,2.13,318372.32,10.39,1079,0.04,15310.5,0.5,38081.27,1.24,33,0,382048.44,12.46,"30656	"
2015-01-10 20:00,51461,1.75,64271.94,2.19,304139.19,10.36,14395,0.49,14663.5,0.5,39336.57,1.34,16,0,381342.01,12.99,"29361	"
2015-01-10 21:00,47374,1.77,60661.15,2.27,280025.11,10.47,13289.5,0.5,13351,0.5,35785.85,1.34,9,0,350465.36,13.1,"26743	"
2015-01-10 22:00,52436,1.78,70563.15,2.4,319211.65,10.84,14631,0.5,14700.5,0.5,40098.41,1.36,16,0,397472.66,13.49,"29454	"
2015-01-10 23:00,55481,1.78,79860.28,2.56,350544.02,11.26,15490,0.5,15540,0.5,45455.37,1.46,15,0,436362.99,14.02,"31135	"
2015-01-11 0:00,50509,1.78,77240.42,2.72,323487.45,11.4,14126.3,0.5,14165,0.5,43036.67,1.52,86,0,403398.12,14.21,"28387	"
2015-01-11 1:00,43239,1.76,70325.51,2.86,284178.52,11.55,12245,0.5,12274,0.5,37627.24,1.53,53,0,353744.21,14.38,"24608	"
2015-01-11 2:00,35543,1.76,59194.03,2.94,237170.55,11.76,10020,0.5,10046.5,0.5,31216.34,1.55,67,0,294553.09,14.61,"20165	"
2015-01-11 3:00,26627,1.77,47165.01,3.13,183757.75,12.19,7459,0.49,7492.5,0.5,22778.7,1.51,17,0,226017.95,15,"15072	"
2015-01-11 4:00,15174,1.75,29441.04,3.39,112474.73,12.95,4271,0.49,4302.5,0.5,11843.91,1.36,47,0.01,135545.39,15.61,"8683	"
2015-01-11 5:00,6208,1.68,14652.9,3.96,52657.71,14.23,1704.5,0.46,1836.5,0.5,4985.16,1.35,58,0.02,62350.37,16.85,"3701	"
2015-01-11 6:00,5782,1.56,13534.96,3.66,49454.85,13.38,28,0.01,1837,0.5,5167.42,1.4,31,0.01,57625.27,15.59,"3696	"
2015-01-11 7:00,8307,1.56,16018.91,3,60064.81,11.26,5,0,2657.5,0.5,6559.46,1.23,42,0.01,70923.27,13.3,"5332	"
2015-01-11 8:00,14164,1.63,20837.05,2.4,84711.23,9.74,9,0,4338.5,0.5,10075.07,1.16,65,0.01,101801.9,11.7,"8699	"
2015-01-11 9:00,21881,1.66,28793.93,2.18,121594.53,9.22,11,0,6587,0.5,14548.19,1.1,45,0,146730.42,11.12,"13193	"
2015-01-11 10:00,29780,1.69,37668.69,2.14,163171.56,9.27,14,0,8787,0.5,19409.24,1.1,53,0,196700,11.18,"17596	"
2015-01-11 11:00,36246,1.71,44857.14,2.11,199639.93,9.41,10.5,0,10594,0.5,24516.4,1.16,89,0,241202.03,11.37,"21222	"
2015-01-11 12:00,39771,1.71,49976.41,2.14,225640.44,9.68,15.5,0,11651,0.5,27535.23,1.18,51,0,271874.17,11.66,"23321	"
2015-01-11 13:00,39589,1.71,49859.95,2.15,229814.26,9.91,16.5,0,11580,0.5,28035.14,1.21,126,0.01,276520.32,11.92,"23197	"
2015-01-11 14:00,36209,1.71,47088.48,2.22,216642.03,10.21,15,0,10597,0.5,26186.49,1.23,133,0.01,259924.52,12.24,"21229	"
2015-01-11 15:00,34576,1.7,44895.4,2.21,206901.44,10.2,25,0,10124,0.5,24092.42,1.19,122,0.01,247338.26,12.19,"20287	"
2015-01-11 16:00,35209,1.72,46836.36,2.28,212528.97,10.36,354,0.02,10237,0.5,25988.62,1.27,70,0,255313.59,12.44,"20518	"
2015-01-11 17:00,37228,1.71,50275.25,2.31,226108.52,10.38,355,0.02,10875,0.5,27657.45,1.27,32,0,271546.37,12.47,"21780	"
2015-01-11 18:00,37296,1.72,50081.36,2.3,222591.11,10.24,332,0.02,10842.5,0.5,27510.59,1.27,53,0,267832.6,12.33,"21728	"
2015-01-11 19:00,34383,1.72,48858.2,2.44,208616.55,10.43,768.5,0.04,9983.5,0.5,26375.46,1.32,11,0,251743.31,12.59,"20000	"
2015-01-11 20:00,27682,1.69,42853.1,2.61,176168.83,10.75,7989.5,0.49,8182.5,0.5,22433.15,1.37,55,0,219735.78,13.41,"16392	"
2015-01-11 21:00,26013,1.7,42655.21,2.78,170384.5,11.1,7567.5,0.49,7651.5,0.5,22348.99,1.46,32,0,212579.29,13.85,"15345	"
2015-01-11 22:00,22949,1.7,40285.87,2.98,155964.01,11.53,6675.5,0.49,6748,0.5,19539.18,1.44,5,0,192979.69,14.27,"13522	"
2015-01-11 23:00,19962,1.66,39679.7,3.3,148414.03,12.34,5923.5,0.49,5996.5,0.5,18789.96,1.56,39,0,182759.09,15.2,"12026	"
2015-01-12 0:00,11747,1.62,27154.5,3.76,97547.61,13.49,3528.5,0.49,3595,0.5,11507.15,1.59,57,0.01,118404.56,16.37,"7231	"
2015-01-12 1:00,6606,1.6,14550.24,3.53,54848.34,13.31,2025.5,0.49,2050,0.5,5995.35,1.45,0,0,66154.69,16.05,"4122	"
2015-01-12 2:00,4764,1.6,10360.89,3.48,38068,12.8,1467.5,0.49,1480,0.5,3736.08,1.26,0,0,45641.68,15.35,"2973	"
2015-01-12 3:00,3504,1.58,8309.1,3.76,30056.91,13.59,1076.5,0.49,1098.5,0.5,2970.67,1.34,0,0,35864.68,16.22,"2211	"
2015-01-12 4:00,3398,1.67,7586.77,3.73,28044.75,13.78,975,0.48,1003.5,0.49,2686.35,1.32,68,0.03,33386.6,16.41,"2035	"
2015-01-12 5:00,5759,1.57,12747.47,3.48,46586.11,12.7,1631.5,0.44,1820.5,0.5,5560.72,1.52,57,0.02,56753.53,15.47,"3668	"
2015-01-12 6:00,16521,1.54,26436.32,2.46,108389.36,10.09,53.5,0,5352.5,0.5,12965.85,1.21,61,0.01,130033.41,12.11,"10741	"
2015-01-12 7:00,30751,1.59,42535.57,2.2,194060.62,10.03,12.5,0,9664,0.5,24802.53,1.28,45,0,234388.05,12.11,"19350	"
2015-01-12 8:00,37601,1.62,46111.69,1.99,247533.35,10.67,11,0,11586,0.5,32750.74,1.41,11,0,298843.04,12.88,"23203	"
2015-01-12 9:00,34585,1.6,40638.52,1.88,226403.97,10.47,16,0,10788.5,0.5,29100.88,1.35,27,0,272818,12.62,"21618	"
2015-01-12 10:00,30281,1.61,35567.32,1.89,192235.84,10.21,9.5,0,9403,0.5,23448.96,1.25,0,0,230735,12.25,"18829	"
2015-01-12 11:00,30061,1.63,35985.77,1.96,186943.64,10.17,13.5,0,9177,0.5,22214.82,1.21,67,0,223923.46,12.18,"18390	"
2015-01-12 12:00,32281,1.64,37519.29,1.9,198692.81,10.07,9.5,0,9842,0.5,23155.93,1.17,139,0.01,237744.49,12.05,"19722	"
2015-01-12 13:00,31432,1.64,36129.82,1.88,190004.99,9.89,18,0,9581.5,0.5,22418.25,1.17,80,0,227852.64,11.86,"19204	"
2015-01-12 14:00,33632,1.64,40296.87,1.97,208436.95,10.17,18,0,10227,0.5,24464.68,1.19,50,0,249331.53,12.17,"20493	"
2015-01-12 15:00,33354,1.66,40228.16,2,206070.78,10.25,884,0.04,10034,0.5,23950.66,1.19,84,0,247044.09,12.29,"20105	"
2015-01-12 16:00,28080,1.66,33886.33,2,171060.18,10.12,16489.5,0.98,8436.5,0.5,21711.11,1.28,53,0,222809.69,13.18,"16911	"
2015-01-12 17:00,33808,1.66,42267.5,2.07,209045.97,10.25,20213.5,0.99,10180,0.5,27650.68,1.36,86,0,273279.95,13.4,"20401	"
2015-01-12 18:00,41813,1.65,53753.71,2.13,259171.18,10.25,25089,0.99,12631,0.5,36670.38,1.45,26,0,341152.36,13.49,"25289	"
2015-01-12 19:00,40252,1.64,55040.39,2.24,245263.22,9.99,23821.5,0.97,12259.5,0.5,35463.91,1.44,2,0,324158.03,13.2,"24555	"
2015-01-12 20:00,36865,1.63,56545.92,2.5,234711.38,10.39,11396,0.5,11279.5,0.5,34199.74,1.51,14,0,298362.77,13.2,"22596	"
2015-01-12 21:00,35115,1.66,57451.26,2.71,233308.94,11,10526.51,0.5,10583,0.5,34119.53,1.61,16,0,294906.48,13.9,"21212	"
2015-01-12 22:00,30539,1.66,52320.16,2.84,207054.58,11.22,9152.52,0.5,9204.5,0.5,29945.59,1.62,60,0,260938.09,14.14,"18452	"
2015-01-12 23:00,21473,1.66,39545.16,3.06,151850.61,11.77,6387,0.49,6434,0.5,20537.43,1.59,4,0,189085.84,14.65,"12904	"
2015-01-13 0:00,17864,1.67,33510.95,3.13,126646.13,11.84,5289.01,0.49,5328,0.5,17484.1,1.63,29,0,157980.34,14.77,"10698	"
2015-01-13 1:00,8929,1.66,16969.39,3.15,64615.66,11.98,2668.5,0.49,2681.5,0.5,7743.09,1.44,36,0.01,79358.45,14.71,"5394	"
2015-01-13 2:00,5395,1.61,10987.69,3.27,40855.82,12.16,1661.5,0.49,1669,0.5,4505.75,1.34,17,0.01,49714.37,14.8,"3359	"
2015-01-13 3:00,3463,1.64,7293.78,3.45,26856.71,12.71,1035.51,0.49,1048.5,0.5,2635.67,1.25,2,0,32210.19,15.24,"2113	"
2015-01-13 4:00,3263,1.59,7503.1,3.65,27335.49,13.3,998.51,0.49,1016.5,0.49,2623.14,1.28,119,0.06,32706.14,15.91,"2056	"
2015-01-13 5:00,5625,1.53,11137.22,3.02,42053.04,11.42,1628.51,0.44,1826,0.5,4950.9,1.34,98,0.03,51657.85,14.02,"3684	"
2015-01-13 6:00,16753,1.53,25892.75,2.36,106456.5,9.71,39.5,0,5469,0.5,12925,1.18,41,0,128209.5,11.7,"10959	"
2015-01-13 7:00,33260,1.59,45595.02,2.18,210869.61,10.07,5.3,0,10459,0.5,27019.39,1.29,43,0,254656.85,12.16,"20950	"
2015-01-13 8:00,41076,1.63,49714.65,1.98,266330.64,10.59,16,0,12555.5,0.5,36519.69,1.45,51,0,323002.43,12.84,"25148	"
2015-01-13 9:00,37900,1.62,44633.49,1.9,250851.66,10.69,15,0,11718.5,0.5,33540.39,1.43,17,0,303158.95,12.92,"23457	"
2015-01-13 10:00,34188,1.63,39994.51,1.91,221843.19,10.61,13,0,10446,0.5,28184.09,1.35,59,0,266804.21,12.75,"20918	"
2015-01-13 11:00,34434,1.64,39954.2,1.9,222486.57,10.58,13,0,10504,0.5,27864.21,1.32,65,0,267225.5,12.7,"21038	"
2015-01-13 12:00,35197,1.63,41158.92,1.9,229554.18,10.61,10.5,0,10800,0.5,27988.96,1.29,124,0.01,274956.34,12.71,"21641	"
2015-01-13 13:00,34093,1.65,40009.43,1.93,217899.34,10.52,14,0,10336,0.5,26488.25,1.28,111,0.01,261044.09,12.6,"20711	"
2015-01-13 14:00,36764,1.63,44643.53,1.98,241848.82,10.73,23,0,11254,0.5,29291.09,1.3,130,0.01,289292.71,12.83,"22545	"
2015-01-13 15:00,36340,1.67,42909.24,1.97,227899.9,10.47,945,0.04,10850,0.5,27190,1.25,140,0.01,273539.39,12.57,"21764	"
2015-01-13 16:00,29300,1.67,34224.93,1.95,177865.53,10.14,17145.5,0.98,8749,0.5,22496.66,1.28,127,0.01,231641.59,13.2,"17546	"
2015-01-13 17:00,35269,1.63,42432.54,1.96,220225.07,10.19,21460,0.99,10781.5,0.5,29537.25,1.37,57,0,288528.22,13.35,"21608	"
2015-01-13 18:00,45709,1.64,55599.45,1.99,282544.38,10.13,27720.54,0.99,13924,0.5,39381.21,1.41,10,0,371935.33,13.34,"27890	"
2015-01-13 19:00,47310,1.64,61611.75,2.14,287808.39,10,27935.08,0.97,14373,0.5,41886.88,1.45,4,0,380624.85,13.22,"28792	"
2015-01-13 20:00,46203,1.64,67156.02,2.38,290511.79,10.29,14229.03,0.5,14100.5,0.5,42895.58,1.52,5,0,370192.9,13.11,"28240	"
2015-01-13 21:00,45643,1.65,71336.39,2.59,301916.47,10.94,13704.04,0.5,13761,0.5,44571.02,1.62,20,0,382233.03,13.85,"27593	"
2015-01-13 22:00,39360,1.66,65612.92,2.77,269206.87,11.37,11739.01,0.5,11796,0.5,39632.77,1.67,93,0,339556.95,14.34,"23672	"
2015-01-13 23:00,27584,1.67,48396.89,2.92,194790.73,11.76,8213.02,0.5,8253.5,0.5,26957.31,1.63,17,0,243193.26,14.68,"16563	"
2015-01-14 0:00,18044,1.68,33570.36,3.12,130998.48,12.17,5318.5,0.49,5357.5,0.5,17238.7,1.6,15,0,162147.48,15.07,"10761	"
2015-01-14 1:00,10791,1.7,19785.42,3.12,76481.61,12.07,3133,0.49,3147.5,0.5,9483.12,1.5,30,0,94174.23,14.87,"6335	"
2015-01-14 2:00,6742,1.67,12427.29,3.07,47613.95,11.77,2000.51,0.49,2008.5,0.5,5510.84,1.36,22,0.01,58368.4,14.42,"4047	"
2015-01-14 3:00,4935,1.72,9580.67,3.33,36092.02,12.56,1405.51,0.49,1424,0.5,3727.11,1.3,25,0.01,43534.34,15.15,"2874	"
2015-01-14 4:00,3917,1.6,8826.23,3.6,33211.65,13.55,1185.02,0.48,1214,0.5,3127.69,1.28,43,0.02,39514.56,16.12,"2451	"
2015-01-14 5:00,5880,1.51,11314.82,2.9,42808.7,10.97,1743.5,0.45,1941.5,0.5,5344.65,1.37,84,0.02,53088.45,13.6,"3904	"
2015-01-14 6:00,17209,1.53,25921.81,2.31,107367.07,9.58,51.5,0,5590.5,0.5,13326.77,1.19,87,0.01,129772.34,11.57,"11212	"
2015-01-14 7:00,33753,1.59,45514.94,2.14,211204.42,9.92,9.5,0,10626,0.5,27159.79,1.28,67,0,255431.81,12,"21294	"
2015-01-14 8:00,40652,1.61,49912.64,1.97,264595.2,10.46,19.5,0,12618,0.5,35672.71,1.41,43,0,320517.11,12.68,"25285	"
2015-01-14 9:00,37878,1.6,44670.69,1.89,244730.22,10.36,19,0,11794,0.5,33397.36,1.41,20,0,297032.58,12.57,"23625	"
2015-01-14 10:00,32955,1.62,39241.59,1.93,211084.74,10.4,19,0,10132.5,0.5,27208.08,1.34,62,0,254579.84,12.54,"20296	"
2015-01-14 11:00,32498,1.64,39086,1.97,212097.11,10.71,17,0,9885.5,0.5,26365.41,1.33,107,0.01,254403.62,12.84,"19811	"
2015-01-14 12:00,33725,1.64,39766.27,1.94,218898.26,10.67,11.5,0,10237,0.5,26304.87,1.28,110,0.01,261703.83,12.75,"20518	"
2015-01-14 13:00,32278,1.63,39811.24,2.01,208268.4,10.53,23.5,0,9867.5,0.5,25550.63,1.29,156,0.01,249786.83,12.63,"19785	"
2015-01-14 14:00,34303,1.63,42586.11,2.02,223981.03,10.62,25,0,10515.5,0.5,27131.64,1.29,316,0.01,268292.75,12.72,"21096	"
2015-01-14 15:00,33427,1.67,40105.8,2,209688.1,10.46,873.5,0.04,9998,0.5,25028.38,1.25,153,0.01,251737.58,12.56,"20048	"
2015-01-14 16:00,27334,1.66,34092.56,2.06,171683.05,10.4,16062.5,0.97,8242,0.5,21587.26,1.31,77,0,222595.21,13.48,"16515	"
2015-01-14 17:00,34569,1.63,42921.4,2.03,219952.66,10.4,21003,0.99,10557.5,0.5,29379.49,1.39,47,0,287275.35,13.58,"21158	"
2015-01-14 18:00,45001,1.64,56254.04,2.05,281552.99,10.24,27320,0.99,13726.5,0.5,39682.47,1.44,135,0,370650.41,13.48,"27491	"
2015-01-14 19:00,47126,1.65,61601.4,2.15,288104.36,10.08,27770.5,0.97,14274.5,0.5,41911,1.47,7,0,380624.56,13.31,"28587	"
2015-01-14 20:00,42776,1.63,63646.09,2.43,275764.68,10.52,13236,0.51,13079.5,0.5,40606.16,1.55,50,0,350592.14,13.38,"26204	"
2015-01-14 21:00,43305,1.64,71462.09,2.71,294202.18,11.14,13125,0.5,13181,0.5,44090.5,1.67,121,0,372627.38,14.11,"26400	"
2015-01-14 22:00,40584,1.66,68332.07,2.8,278089.03,11.4,12105.5,0.5,12165,0.5,40820.84,1.67,24,0,350511.47,14.37,"24390	"
2015-01-14 23:00,29421,1.68,52820.66,3.01,209683.15,11.97,8673.5,0.5,8720.5,0.5,29809.85,1.7,200,0.01,262337.4,14.97,"17522	"
2015-01-15 0:00,18551,1.67,34586.91,3.11,134231.6,12.08,5506,0.5,5528,0.5,17707.8,1.59,184,0.02,166486.8,14.98,"11116	"
2015-01-15 1:00,10938,1.64,21212.5,3.19,80340.62,12.08,3294,0.5,3313,0.5,10011.3,1.5,11,0,98964.82,14.88,"6653	"
2015-01-15 2:00,6733,1.61,13382.38,3.2,50310.52,12.04,2065.01,0.49,2073.5,0.5,5793.25,1.39,9,0,61503.78,14.71,"4180	"
2015-01-15 3:00,4643,1.65,9611.75,3.41,36413.24,12.91,1382.51,0.49,1396.5,0.5,3945.8,1.4,0,0,43984.75,15.6,"2820	"
2015-01-15 4:00,4004,1.66,9119.83,3.77,32864.59,13.59,1171.52,0.48,1194.5,0.49,3199.23,1.32,138,0.06,39290.84,16.25,"2418	"
2015-01-15 5:00,5765,1.53,11103.41,2.94,42021.31,11.13,1675,0.44,1868.5,0.49,5134.09,1.36,113,0.03,51940.9,13.76,"3776	"
2015-01-15 6:00,17162,1.53,27073.37,2.42,111645.73,9.97,55,0,5582.5,0.5,13809.63,1.23,123,0.01,134567.44,12.02,"11197	"
2015-01-15 7:00,33642,1.6,45679.29,2.17,211258.8,10.05,13,0,10492.5,0.5,27142.64,1.29,30,0,255234.24,12.14,"21028	"
2015-01-15 8:00,40510,1.61,49912.34,1.99,263354.37,10.48,17.5,0,12555,0.5,36333.58,1.45,56,0,319838.61,12.72,"25135	"
2015-01-15 9:00,37719,1.6,45880.2,1.94,252952.72,10.7,16.5,0,11806.5,0.5,33857.14,1.43,78,0,305789.51,12.93,"23641	"
2015-01-15 10:00,32290,1.6,39990.64,1.98,216958.49,10.73,11.5,0,10084.5,0.5,27155.63,1.34,90,0,260345.12,12.88,"20211	"
2015-01-15 11:00,31305,1.62,38146.3,1.97,207654.91,10.73,12.5,0,9657,0.5,25998.24,1.34,94,0,249211.9,12.88,"19348	"
